"res-5zx6ot href","res-aogzfy","res-inoga3 href","res-1mkhkpt src","res-1j9e5pd href","res-ewgtgq","res-ewgtgq 2","res-du9bhi","res-1bl90s9","res-7axup0","res-7lz8jh","res-7axup0 2","res-7lz8jh 2","res-7axup0 3","res-7lz8jh 5","res-7axup0 6","res-9lmmub","res-du9bhi 2","res-1jn70yv","res-kjzl78","res-kjzl78 2","res-kjzl78 3","res-kjzl78 4","text-snippet-expand-button"
"","","https://www.stepstone.de/cmp/de/qplix-gmbh-195614/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Software-Engineering-Teamlead-m-w-d-Muenchen-QPLIX-GmbH--12757700-inline.html","Software Engineering Teamlead (m/w/d)","QPLIX GmbH","München","90.000 - 120.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","Teilweise Home-Office","Schnelle Bewerbung","Das QPLIX-Team vereint  Engineering und Finanz- Expert:innen mit dem Ziel, die Finanzplattform der Zukunft zu erschaffen.","Software","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Test-Validation-Engineer-m-w-d-Netzwerk-Kommunikationssysteme-Muenchen-Software-Engineering-GmbH--13880077-inline.html","Test & Validation Engineer (m/w/d) – Netzwerk & Kommunikationssysteme","Software Engineering GmbH","München","","","","","","","","","vor 4 Tagen","","Schnelle Bewerbung","Engineering GmbH - Mehrjährige Erfahrung im  Testing, Systemtesting oder Validation Engineering","Software","Software","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Pega-Lead-System-Architect-all-genders-Muenchen-init-AG-fuer-digitale-Kommunikation--13951694-inline.html","Pega Lead System Architect (all genders)","]init[ AG für digitale Kommunikation","München","61.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Deutsch","|","Kommunikation","vor 2 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Technical-Outsource-Manager-m-w-d-Munich-ICT-Digital-Solutions-GmbH--13828660-inline.html","Technical Outsource Manager (m/w/d)","ICT Digital Solutions GmbH","Munich","50.000 - 69.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","Teilweise Home-Office","Schnelle Bewerbung","Mindestens 5 Jahre Erfahrung in einer  (z.B. als  und/oder  Wir bieten nicht nur -Beratung, sondern auch individuelle und maßgeschneiderte -Entwicklungsleistungen sowie eigene „out of the box“ -Lösungen für die digitale Transformation, insbesondere IoT an. Regelmäßige Abstimmung mit dem Kunden über Prioritäten, Umfang und Abhängigkeiten (zwischen  * Tiefgehende Erfahrung im Entwurf und Schreiben von","Softwareentwicklungsumgebung","Softwarearchitekt","Softwareingenieur)","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-System-Administrator-IT-Netzwerke-Linux-m-w-d-Muenchen-Software-Engineering-GmbH--13934101-inline.html","Senior System Administrator - IT Netzwerke & Linux (m/w/d)","Software Engineering GmbH","München","45.000 - 63.000 €/Jahr  (geschätzt für Vollzeit)","Englisch","|","Deutsch","","","|","Kommunikation","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Werkstudentin-Backend-Python-Development-m-w-dMelanie-Schade2026-02-05T12-53-01-01-00-Muenchen-Deutschland-cosinuss-GmbH--13740746-inline.html","Werkstudentin Backend / Python Development (m/w/d)Melanie Schade2026-02-05T12:53:01+01:00","cosinuss GmbH","München, Deutschland","","Informatik","|","Python","","","|","SQL","vor 5 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Spezialist-Buchhaltung-Rechnungspruefung-m-w-d-Gilching-Software-Engineering-GmbH--13934349-inline.html","Spezialist Buchhaltung / Rechnungsprüfung (m/w/d)","Software Engineering GmbH","Gilching","31.000 - 45.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","","Schnelle Bewerbung","Engineering GmbH","Software","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Technical-Program-Manager-d-f-m-Munich-Germany-KONUX-GmbH--12536727-inline.html","Technical Program Manager (d/f/m)","KONUX GmbH","Munich, Germany","44.000 - 75.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Hewlett Packard: Before diving into energy, I spent over a decade refining enterprise  solutions. * Proven experience in program or project management within a technical-innovation-focused organization ( or Data Science) * Bachelor's or advanced degree in Computer Science,  Engineering or a related tech field * 5+ years of  engineering, systems engineering or technical product/program management experience, ideally in a  or Data Science development environment","software","Software","Software","mehr"
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Consultant-Citrix-mwd-Muenchen-Berlin-Hamburg-Koeln-Vesterling-AG--13363901-inline.html","Senior Consultant Citrix (mwd)","Vesterling AG","München, Berlin, Hamburg, Köln,","65.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","Microsoft Azure","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Technical-Lead-BI-Operations-Automation-First-m-w-d-Muenchen-junglueck-GmbH--13883637-inline.html","Technical Lead – BI & Operations (Automation-First) (m/w/d)","junglück GmbH","München","55.000 - 75.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","Schnelle Bewerbung","Du übersetzt operative Shop-Prozesse in eine hocheffiziente Architektur, die weitestgehend ohne Drittanbieter- auskommt und unsere technologische Unabhängigkeit sichert. Du fühlst dich an der Schnittstelle zwischen -Engineering und Operations am wohlsten. * Product Engineering: Du hast den Anspruch, eine eigene Code Base zu bauen, statt nur fertige  zu konfigurieren","Software","Software","Software","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--ERP-Consultant-Sage-x3-w-m-d-Muenchen-Maerz-Datenverarbeitungs-GmbH--13882198-inline.html","ERP-Consultant Sage x3 (w/m/d)","März Datenverarbeitungs GmbH","München","51.000 - 71.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","Teilweise Home-Office","Schnelle Bewerbung","März Datenverarbeitungs GmbH * München * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Du möchtest nicht nur Systeme betreuen, sondern Unternehmensprozesse aktiv gestalten? Bei uns arbeitest Du an anspruchsvollen Sage-X3-Projekten in einem stabil wachsenden Familienunternehmen mit internationaler Anbindung innerhalb der Specific-Group. Wir suchen keine reinen Systemverwalter, sondern Beraterpersönlichkeiten, die Prozesse verstehen, Kunden begleiten und nachhaltige Lösungen mitgestalten möchten. Deine Aufgaben - Beratung und Betreuung von Kunden bei der Einführung und Weiterentwicklung von Sage X3 - Analyse und Optimierung von Geschäftsprozessen in Bereichen wie Finance, Distribution, Produktion oder Supply Chain - Konzeption und Umsetzung von ERP-Lösungen gemeinsam mit Kunden und Entwicklungsteam","","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-System-Architect-PEGA-all-genders-Muenchen-init-AG-fuer-digitale-Kommunikation--13951767-inline.html","Senior System Architect PEGA (all genders)","]init[ AG für digitale Kommunikation","München","58.000 - 79.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Deutsch","|","Kommunikation","vor 3 Tagen","Teilweise Home-Office","","","","","",""
"","","https://www.stepstone.de/cmp/de/qplix-gmbh-195614/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Consultant-m-w-d-Wealth-Tech-Muenchen-Zuerich-QPLIX-GmbH--12853030-inline.html","Senior Consultant (m/w/d) | Wealth Tech","QPLIX GmbH","München, Zürich","70.000 - 95.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Das QPLIX-Team vereint -Engineering und Finanz-Expertise mit dem Ziel, die Finanzplattform der Zukunft zu erschaffen.","Software","","","mehr"
